iter	MAPE	MAE	RMSE
2919	0.09786953531	93268.76423	419473.841
2920	0.09785970402	93263.26744	419464.7138
2921	0.09785077841	93231.76238	419399.0935
2922	0.09784732573	93225.06773	419392.905
2923	0.09784366228	93222.92371	419392.1458
2924	0.09784152222	93219.3109	419385.0984
2925	0.09783118744	93209.00348	419381.0635
2926	0.09782022068	93205.32472	419379.8841
2927	0.097815158	93204.0157	419379.9796
2928	0.0977997257	93200.45863	419379.0497
2929	0.0977959385	93192.43679	419310.8476
2930	0.09779429441	93190.43974	419307.3734
2931	0.09779149919	93188.9804	419307.2518
2932	0.09778721642	93185.23478	419301.7685
2933	0.09778413149	93178.93267	419275.3984
2934	0.0977832166	93178.46268	419275.2928
2935	0.09777670285	93165.83831	419256.7387
2936	0.09776751475	93160.39242	419255.5555
2937	0.09775965304	93156.98554	419254.7351
2938	0.09774206639	93150.13917	419252.0592
2939	0.09773835662	93140.92296	419243.9687
2940	0.09773256647	93135.2825	419242.0311
2941	0.09773057431	93126.22021	419143.2336
2942	0.09772016152	93120.24538	419139.1071
2943	0.09771436296	93113.18651	419121.8764
2944	0.09770482098	93106.53597	419114.7335
2945	0.09769588135	93101.58649	419114.5098
2946	0.09769330034	93099.33881	419113.0629
2947	0.09767828839	93097.1839	419112.7861
2948	0.09767765173	93090.28386	419020.7764
2949	0.09767702945	93085.6917	419014.355
2950	0.09767268103	93077.24381	419011.5141
2951	0.09766439874	93059.46853	419000.7994
2952	0.09765850282	93038.81353	418880.1119
2953	0.09765320515	93020.66347	418851.0541
2954	0.09764691055	93011.62685	418765.757
2955	0.09763741882	93002.35418	418749.3268
2956	0.09763600552	93000.74118	418748.4673
2957	0.09763153588	92998.38833	418746.8264
2958	0.0976309035	92997.56598	418746.823
2959	0.09762962292	92996.41082	418744.7078
2960	0.09762783944	92991.16462	418743.8255
2961	0.09762745252	92974.91276	418572.603
2962	0.09762465069	92963.1688	418484.5381
2963	0.09762243673	92951.34271	418463.2609
2964	0.09760783751	92948.15787	418461.4712
2965	0.0976083586	92948.15015	418461.3882
2966	0.0975904343	92944.81138	418459.6559
2967	0.0975836899	92939.24399	418457.0282
2968	0.09756932764	92911.87961	418277.6514
2969	0.09756096712	92900.86985	418270.909
2970	0.09754920708	92884.82453	418251.8518
2971	0.09754722892	92874.75564	418137.4758
2972	0.09754177352	92868.13282	418125.7598
2973	0.09753415973	92789.34583	415876.9622
2974	0.09753166313	92785.8188	415874.8675
2975	0.09752967478	92781.74967	415871.9124
2976	0.09751851048	92777.62714	415871.2596
2977	0.09751141284	92767.46074	415871.0298
2978	0.09750546541	92762.46103	415870.8593
2979	0.09750126091	92758.79245	415866.7178
2980	0.09747503161	92754.21549	415865.1904
2981	0.09746599884	92740.06828	415840.3504
2982	0.09745920357	92733.50444	415834.832
2983	0.09744338355	92729.33641	415833.632
2984	0.09743169895	92724.36738	415831.4527
2985	0.09742912438	92715.1662	415805.6459
2986	0.09742420203	92707.79302	415798.8106
2987	0.0974206875	92705.52838	415797.9155
2988	0.09741534038	92700.51994	415793.1117
2989	0.09741508749	92699.51383	415792.7124
2990	0.09741579799	92699.08273	415791.8736
2991	0.09741367308	92694.06823	415785.0665
2992	0.09740215508	92689.74281	415783.6395
2993	0.09738847497	92677.88412	415768.7368
2994	0.09738459736	92672.66106	415766.9305
2995	0.09737071829	92647.31188	415745.3335
2996	0.09736679212	92642.15406	415739.6387
2997	0.0973646246	92639.93475	415740.5626
2998	0.09736322424	92630.5068	415686.1728
2999	0.09736193375	92623.49649	415602.5625
3000	0.09736214305	92623.07096	415602.2874
3001	0.09736051807	92618.60411	415596.9734
3002	0.09735575448	92611.09881	415588.2764
3003	0.09735569282	92610.10707	415587.6202
3004	0.09735312387	92609.48279	415587.5119
3005	0.09734083692	92606.55364	415586.8023
3006	0.09733676095	92603.04386	415585.5885
3007	0.09733178175	92601.73336	415585.2253
3008	0.09732839511	92567.8718	414342.8495
3009	0.09732141025	92561.47074	414339.9625
3010	0.09731507086	92557.53006	414338.3337
3011	0.09730846514	92532.00421	414109.3573
3012	0.09730123447	92525.48236	414098.9131
3013	0.09729171011	92516.18019	414093.6084
3014	0.09727887484	92497.51591	414084.0192
3015	0.09726883838	92493.3946	414080.9565
3016	0.09726320578	92489.50556	414037.3783
3017	0.09726316342	92487.04495	414032.9095
3018	0.09725422725	92483.49623	414031.0988
3019	0.09724232185	92479.41806	414030.4812
3020	0.09724063815	92476.09637	414027.0268
3021	0.09722632208	92467.58534	414023.2796
3022	0.09722080923	92461.72621	414019.4952
3023	0.09721062099	92459.62076	414018.6298
3024	0.09720457553	92454.10663	414016.5852
3025	0.09719893097	92447.14076	414011.6225
3026	0.0971859216	92442.56565	414010.688
3027	0.09718166226	92429.11053	413991.4578
3028	0.09717886304	92428.13584	413991.1447
3029	0.09717254208	92424.6479	413990.4188
3030	0.09716439974	92423.14895	413990.008
3031	0.09713795837	92419.54968	413989.4317
3032	0.09713110712	92414.30118	413987.02
3033	0.09712771565	92412.20214	413985.2594
3034	0.09712051874	92363.89821	413409.9744
3035	0.09711522607	92360.12899	413409.0397
3036	0.09711234979	92354.86965	413324.4801
3037	0.09711086668	92351.23665	413257.9717
3038	0.09710713953	92345.00202	413245.2065
3039	0.09709966215	92335.35663	413237.8299
3040	0.09709431348	92331.8767	413237.0638
3041	0.09708427576	92320.9315	413204.9439
3042	0.09707865612	92315.39818	413202.9529
3043	0.09707442921	92307.89342	413126.6545
3044	0.09706865336	92303.80031	413123.5252
3045	0.09705916884	92295.59112	413049.34
3046	0.09704982989	92245.50196	408203.9963
3047	0.09704507057	92242.61889	408200.282
3048	0.09703775683	92237.75144	408198.3007
3049	0.09702886936	92230.759	408133.4258
3050	0.09702106449	92224.71126	408131.1195
3051	0.09700974429	92216.36993	408069.1166
3052	0.09699283119	92160.38567	407858.271
3053	0.09698560139	92159.37833	407858.0622
3054	0.09698137949	92130.75334	407767.4425
3055	0.09698131075	92129.77531	407767.2145
3056	0.09697638309	92123.74294	407766.138
3057	0.0969690727	92109.53789	407743.7192
3058	0.09696255626	92105.54979	407742.4223
3059	0.09695165024	92099.4198	407741.2273
3060	0.09694478193	92097.21215	407740.8355
3061	0.09693752504	92090.05697	407735.5744
3062	0.09693437109	92089.10298	407734.9144
3063	0.09692159736	92071.83889	407625.9298
3064	0.09691644603	92064.79592	407619.3058
3065	0.09691032551	92039.93247	407553.9305
3066	0.0969031821	92034.35	407545.803
3067	0.09689690464	92031.60478	407544.262
3068	0.09687558646	92027.15677	407543.7346
3069	0.09686862424	92020.60754	407475.6387
3070	0.09686449544	92015.4934	407471.9589
3071	0.09685728069	92010.66729	407470.0425
3072	0.09684182247	91989.03839	407382.5613
3073	0.09683823876	91983.01282	407381.2646
3074	0.09682818486	91973.46892	407380.5558
3075	0.09681590143	91970.26086	407379.6028
3076	0.09681035498	91959.21829	407372.6838
3077	0.09680662433	91952.90035	407364.5528
3078	0.09680013614	91949.99714	407359.8721
3079	0.09679514468	91945.94638	407357.9424
3080	0.09678927885	91904.4793	406134.4752
3081	0.09678377102	91896.43502	406130.6668
3082	0.0967752881	91875.91027	406093.0926
3083	0.09677576383	91874.31331	406088.1069
3084	0.09677223421	91871.8134	406084.9891
3085	0.09675012	91868.87235	406084.4877
3086	0.09674591832	91863.68731	406083.0973
3087	0.09674196474	91862.36771	406082.7823
3088	0.09674122879	91861.78801	406081.4876
3089	0.09673669996	91859.73132	406079.7585
3090	0.09672476039	91855.0923	406078.9082
3091	0.09672045417	91848.16025	406021.3658
3092	0.0967099579	91842.02456	406015.5164
3093	0.09670783752	91841.2896	406015.4544
3094	0.09670119568	91838.92529	406012.0001
3095	0.09669333605	91830.84223	406003.5843
3096	0.09668550617	91825.97332	406000.1852
3097	0.09667971068	91820.09535	405999.831
3098	0.09667710471	91818.54876	405999.1682
3099	0.09666799494	91815.31245	405997.0506
3100	0.09666025614	91804.72508	405988.7843
3101	0.09665802821	91800.19665	405983.7917
3102	0.09665142192	91786.82628	405966.4995
3103	0.09665124175	91786.60111	405966.251
3104	0.09664269311	91776.09335	405960.0981
3105	0.09663170429	91768.10642	405899.5605
3106	0.09663114758	91767.73262	405900.0937
3107	0.09663049086	91766.19175	405898.4073
3108	0.09662527414	91762.94308	405893.9975
3109	0.0966192666	91740.07073	405841.6163
3110	0.09661037031	91734.31755	405839.8886
3111	0.0966050284	91730.57676	405838.5201
3112	0.09660378317	91729.84591	405837.8629
3113	0.096597636	91727.59354	405837.0194
3114	0.09659468527	91723.83632	405821.3292
3115	0.09658311217	91720.00272	405820.8
3116	0.09657454003	91713.53521	405817.514
3117	0.09656670191	91707.08307	405761.3561
3118	0.09655698379	91685.80589	405717.5418
3119	0.09654939887	91676.94641	405715.3293
3120	0.09653911391	91668.87286	405659.6469
3121	0.09653588559	91660.3141	405651.7316
3122	0.09652742047	91658.7434	405651.3097
3123	0.09651398796	91652.06474	405627.2318
3124	0.0965094092	91639.27666	405608.538
3125	0.09650460399	91637.17172	405608.9556
3126	0.09649840467	91613.51266	405551.5728
3127	0.09649069713	91607.72216	405545.7484
3128	0.09648559916	91605.01295	405544.3184
3129	0.09648172031	91601.19871	405543.3886
3130	0.09648149576	91600.29363	405541.7257
3131	0.09646822299	91596.50996	405541.7141
3132	0.09646234218	91587.12492	405475.5869
3133	0.09646172392	91586.02586	405474.393
3134	0.09646067029	91582.34	405462.676
3135	0.09645884829	91581.46492	405462.9897
3136	0.09645527448	91578.80824	405462.0787
3137	0.09645385468	91578.42096	405461.9094
3138	0.09645035758	91576.79881	405461.2466
3139	0.0964465017	91570.08608	405474.4298
3140	0.09643925525	91567.16115	405473.0862
3141	0.09643370831	91554.78552	405454.3265
3142	0.09642773905	91541.34856	405432.9274
3143	0.09642217511	91539.92978	405432.0685
3144	0.09641722199	91508.61722	404335.2156
3145	0.09641541466	91501.20665	404272.5496
3146	0.09640672578	91487.68105	404212.786
3147	0.09639758674	91477.13233	404136.4428
3148	0.09639239467	91467.71609	403940.8446
3149	0.09638207641	91429.06524	403876.2634
3150	0.09637815033	91423.82447	403863.9351
3151	0.0963648391	91412.28845	403858.5516
3152	0.09635531276	91403.13353	403775.8298
3153	0.09634725093	91395.49924	403771.5497
3154	0.09634307577	91394.03124	403770.8444
3155	0.09632796433	91391.51824	403770.186
3156	0.09632340141	91390.03495	403768.0947
3157	0.09631706931	91374.57396	403742.5052
3158	0.09631681162	91373.88453	403740.142
3159	0.09631613063	91365.84912	403692.7294
3160	0.09631062697	91358.63743	403644.2888
3161	0.09630112236	91353.98396	403637.4581
3162	0.09629791762	91351.80747	403636.8543
3163	0.09628886473	91347.53795	403635.0433
3164	0.09628441541	91343.92121	403631.9132
3165	0.09627853171	91335.11847	403620.6693
3166	0.09626892286	91332.12926	403620.0952
3167	0.09626936586	91331.48209	403618.2279
3168	0.09626417791	91328.75003	403614.6415
3169	0.09626016484	91325.52046	403613.2417
3170	0.09625040262	91313.94956	403551.5161
3171	0.09623463831	91306.98979	403550.7024
3172	0.09623321157	91300.53032	403536.0999
3173	0.09622907527	91299.55225	403536.0278
3174	0.09622819374	91293.85105	403507.2391
3175	0.09622558217	91288.3171	403496.9329
3176	0.09622527448	91283.28854	403466.2819
3177	0.0962149406	91280.81644	403465.6221
3178	0.09621129613	91268.69299	403424.7209
3179	0.09619336876	91259.74327	403422.4889
3180	0.09617933242	91245.62836	403408.2144
3181	0.09617981013	91245.62287	403408.0959
3182	0.09617486528	91230.72954	403348.8071
3183	0.09616944388	91225.7305	403347.0236
3184	0.09616335208	91223.4161	403344.4338
3185	0.09616040961	91213.6913	403304.413
3186	0.09615232919	91196.36758	403287.2527
3187	0.0961436745	91186.1329	403276.5844
3188	0.09614037698	91174.36173	403177.0767
3189	0.09613655043	91171.62758	403175.1181
3190	0.09613200854	91165.95419	403172.1803
3191	0.09612241019	91161.0234	403167.9781
3192	0.09612146782	91160.66345	403167.6487
3193	0.09611364257	91157.8853	403167.3237
3194	0.09610986901	91152.02116	403164.6246
3195	0.09609961924	91141.41393	403113.0399
3196	0.09609487632	91138.08174	403110.8836
3197	0.09609323374	91136.00988	403109.6923
3198	0.09609385378	91136.00741	403109.5926
3199	0.09609357428	91131.83204	403108.3914
3200	0.09608374704	91125.8368	403082.5618
3201	0.0960808596	91113.33398	403059.5988
3202	0.09607462831	91102.41218	403049.9345
3203	0.09607144557	91098.8577	403048.7863
3204	0.09607179011	91098.66641	403048.6185
3205	0.0960622261	91094.99019	403047.4755
3206	0.09605376261	91090.63412	403046.0899
3207	0.09605148464	91090.20013	403045.839
3208	0.09603887788	91067.51794	403010.398
3209	0.09603574343	91062.50019	403006.1425
3210	0.09602857725	91059.95458	403005.8465
3211	0.0960254851	91056.31676	403004.7615
3212	0.09601824545	91051.86801	403000.5331
3213	0.09601753061	91047.57382	402959.357
3214	0.09601409938	91037.62051	402948.7988
3215	0.09600897568	91030.8253	402937.6808
3216	0.09600176414	91027.13336	402937.4799
3217	0.09599937449	91026.20259	402937.1911
3218	0.09599569297	91025.49416	402936.3124
3219	0.09599127615	91022.66273	402935.5863
3220	0.09598758049	91017.81041	402934.0923
3221	0.09598092536	91003.56695	402921.6763
3222	0.09598083165	91001.23776	402918.9691
3223	0.09597555102	90997.07499	402917.0053
3224	0.09597302266	90991.59283	402912.6124
3225	0.09596987074	90988.93142	402910.9002
3226	0.09596581169	90971.54009	402832.7734
3227	0.0959617884	90962.22454	402813.891
3228	0.09595056682	90911.27084	402655.7542
3229	0.09593871917	90903.99878	402617.013
3230	0.09593524304	90897.53638	402610.3606
3231	0.09592912898	90884.94237	402596.1726
3232	0.09592744515	90883.77652	402594.4922
3233	0.09592651052	90876.33499	402586.6391
3234	0.09592124069	90874.1518	402584.9079
3235	0.09590806083	90868.07107	402582.5598
3236	0.09590397887	90864.32278	402581.6427
3237	0.09589915014	90863.3205	402581.3501
3238	0.09589853089	90860.47523	402577.679
3239	0.09588710937	90850.77528	402539.9828
3240	0.09587867813	90849.02708	402539.1949
3241	0.09587678436	90846.20756	402536.9379
3242	0.09587366493	90841.35117	402529.7243
3243	0.09587340691	90838.49034	402530.0385
3244	0.09586619467	90832.87739	402525.0733
3245	0.09586074675	90818.77934	402494.3038
3246	0.09585822505	90816.82853	402493.7406
3247	0.09585548389	90809.99102	402487.1371
3248	0.09584854397	90807.32588	402485.4449
3249	0.09584814116	90804.60226	402482.249
3250	0.09584393501	90793.92472	402464.6952
3251	0.09584190188	90790.35496	402462.9069
3252	0.09582884896	90785.34007	402461.7889
3253	0.09582062255	90783.72328	402461.37
3254	0.09581590833	90777.91204	402457.0325
3255	0.09581218907	90768.31186	402418.8606
3256	0.09580739687	90765.77073	402417.6599
3257	0.09580528514	90762.65161	402416.6709
3258	0.09579661428	90752.07033	402411.843
3259	0.09579376527	90749.52579	402410.2627
3260	0.09578810356	90745.89269	402409.0143
3261	0.09578323867	90741.61227	402402.6947
3262	0.09577856804	90738.64178	402400.339
3263	0.09577401468	90735.4341	402396.4051
3264	0.09576902561	90729.96034	402394.0665
3265	0.09576577038	90727.1274	402393.7607
3266	0.09575663635	90723.15734	402392.3801
3267	0.09575110239	90680.74067	397727.2318
3268	0.09575029922	90676.62794	397717.1759
3269	0.09574297713	90673.45352	397713.8124
3270	0.09574077703	90670.94458	397712.2234
3271	0.09573130278	90668.31911	397709.7006
3272	0.09572407271	90665.13204	397709.2929
3273	0.09571025253	90661.80958	397708.2184
3274	0.09570423769	90651.40317	397686.3098
3275	0.09569466938	90632.59616	397671.9578
3276	0.09569066331	90617.07413	397624.6355
3277	0.0956858044	90614.02415	397621.5076
3278	0.09568226249	90594.86749	397527.7881
3279	0.09567469901	90591.30819	397525.71
3280	0.09565147154	90587.67322	397525.4539
3281	0.09564936875	90585.52653	397523.0034
3282	0.09564656044	90576.8712	397512.3056
3283	0.09563432427	90561.77626	397485.111
3284	0.09563088075	90556.28729	397459.5995
3285	0.09562621164	90553.6785	397457.9079
3286	0.09562562772	90552.98907	397457.6763
3287	0.0956203596	90547.44333	397442.7777
3288	0.09561773829	90544.78653	397442.0129
3289	0.09561186022	90539.03704	397439.6679
3290	0.09560309904	90522.54251	397299.8269
3291	0.09560138695	90520.87713	397297.924
3292	0.09559814353	90517.76165	397296.6571
3293	0.09559641366	90514.05311	397287.6885
3294	0.09559341667	90507.1442	397274.1824
3295	0.09559332293	90506.90124	397274.1447
3296	0.09558783697	90504.64562	397273.4772
3297	0.09558113799	90497.49236	397267.8782
3298	0.09557082911	90494.96787	397267.1479
3299	0.09556853748	90489.11781	397256.4263
3300	0.09556415812	90487.48979	397255.7053
3301	0.09556212168	90483.58031	397221.8491
3302	0.09555925848	90481.25041	397220.7533
3303	0.09555332883	90478.29347	397221.4924
3304	0.09554683386	90470.29295	397214.0436
3305	0.09553791426	90461.85681	397202.929
3306	0.09554068603	90459.30782	397202.5523
3307	0.09553598052	90454.70869	397198.9652
3308	0.09552616362	90447.61901	397197.2459
3309	0.09552354712	90441.14012	397186.5954
3310	0.09551461229	90438.49246	397184.7137
3311	0.09549246565	90432.89854	397175.0139
3312	0.0954876365	90422.39062	397129.1504
3313	0.0954863241	90420.12019	397128.6755
3314	0.0954794926	90401.85295	397107.5257
3315	0.09547764597	90398.64916	397086.209
3316	0.09547240623	90396.48719	397085.8908
3317	0.09545996764	90388.77309	397083.7429
3318	0.09545887523	90381.95944	397054.8404
3319	0.09545730421	90380.29578	397054.2094
3320	0.09545262868	90377.19495	397053.0423
3321	0.0954513456	90375.60194	397051.8279
3322	0.09544581597	90374.33669	397051.5951
3323	0.09543944949	90370.71318	397050.8139
3324	0.09543258103	90368.65679	397050.2989
3325	0.09541856108	90365.77132	397041.677
3326	0.09541216534	90364.26012	397041.4309
3327	0.09540774413	90361.48858	397040.2234
3328	0.09539917692	90333.39795	396973.8955
3329	0.09539324316	90331.5815	396973.0225
3330	0.09538877829	90328.24494	396970.8342
3331	0.09537809656	90323.40307	396969.4014
3332	0.09536680273	90321.4191	396969.0274
3333	0.09535155867	90317.55727	396968.3052
3334	0.09534319575	90312.03114	396966.6178
3335	0.0953398003	90304.12531	396938.1046
3336	0.09533151999	90302.46049	396937.3763
3337	0.09531825252	90298.90209	396936.7468
3338	0.09530965011	90295.56611	396934.5798
3339	0.09530485691	90290.14976	396930.5653
3340	0.09529740847	90287.72537	396929.7414
3341	0.09529339188	90284.8378	396928.4197
3342	0.09529327476	90284.25027	396926.8874
3343	0.09529171248	90282.05343	396924.3652
3344	0.09528812246	90276.05235	396920.9242
3345	0.09528323792	90273.77194	396919.0756
3346	0.09527703152	90266.5482	396864.3275
3347	0.09527388028	90253.69535	396825.3758
3348	0.09525914099	90248.22205	396822.5988
3349	0.09525597984	90237.89541	396927.6
3350	0.09524048777	90234.04256	396926.7458
3351	0.09523624496	90215.43864	396833.5355
3352	0.09523298159	90202.04852	396807.0671
3353	0.09522952481	90189.83829	396731.7319
3354	0.09522436422	90179.54854	396716.3702
3355	0.09521410305	90174.3989	396715.3849
3356	0.09521219929	90173.55381	396714.6864
3357	0.09520591349	90158.75575	396665.3792
3358	0.09519510792	90155.09836	396664.8706
3359	0.09519309916	90148.80948	396608.6035
3360	0.09518921863	90143.20106	396603.9561
3361	0.09518981607	90143.16658	396603.9219
3362	0.09518393656	90140.16549	396604.2008
3363	0.09517786729	90138.26291	396603.6757
3364	0.09517078665	90130.2275	396600.8249
3365	0.09516340246	90124.46331	396597.7023
3366	0.09516084818	90120.59948	396592.9724
3367	0.09515508993	90114.2307	396587.0513
3368	0.09514822508	90111.9737	396585.5612
3369	0.09514494261	90105.29223	396552.0659
3370	0.09513542138	90098.4238	396550.5869
3371	0.09513462641	90083.54924	396190.1609
3372	0.09513161756	90082.80673	396189.9285
3373	0.09513019226	90074.86529	396113.5948
3374	0.09512446092	90071.95429	396111.7045
3375	0.0951197538	90066.66791	396106.0728
3376	0.09511840092	90065.41268	396105.5826
3377	0.09511463091	90061.75694	396104.1666
3378	0.09510485562	90057.92549	396103.2628
3379	0.09509729697	90055.60915	396103.549
3380	0.0950778889	90049.94396	396098.3406
3381	0.09507828046	90049.93861	396098.2941
3382	0.09506897012	90032.92867	396063.9328
3383	0.09506242923	90027.52589	396061.1171
3384	0.09506198703	90026.91636	396060.8775
3385	0.09505408242	90024.70378	396060.36
3386	0.09504999046	90017.23039	396049.9412
3387	0.09504334947	90012.33124	396048.8466
3388	0.09503962419	90004.86467	395987.0707
3389	0.09503327571	90000.05586	395985.7791
3390	0.0950257566	89991.03717	395978.4553
3391	0.0950214398	89990.02168	395978.3222
3392	0.09501982353	89989.5333	395977.5596
3393	0.09501876553	89987.26324	395973.8942
3394	0.09501674679	89983.79476	395973.4268
3395	0.09501698576	89983.71214	395973.3683
3396	0.09501436473	89971.92769	395913.5875
3397	0.09501341919	89970.55758	395913.4746
3398	0.09501158188	89965.0873	395906.129
3399	0.09500693989	89951.97117	395867.7521
3400	0.09499941459	89950.00741	395867.1263
3401	0.09499716201	89948.12259	395865.7985
3402	0.09499265566	89942.67893	395836.4612
3403	0.09498842594	89939.62825	395834.7857
3404	0.09498681401	89932.73995	395752.4882
3405	0.09498492423	89927.0862	395735.9396
3406	0.09498004712	89924.66097	395734.2344
3407	0.09496786205	89921.55514	395731.4986
3408	0.09495972843	89919.84476	395731.2001
3409	0.09495563002	89918.55096	395730.3377
3410	0.0949481377	89915.4553	395728.0217
3411	0.09494711103	89907.69856	395719.5843
3412	0.09494503333	89906.06954	395718.3848
3413	0.09493897798	89895.02025	395709.863
3414	0.09493024599	89890.26505	395708.9198
3415	0.09492344255	89888.94892	395708.5212
3416	0.0949134532	89884.24681	395705.2894
3417	0.09490463163	89879.13571	395702.186
3418	0.09489691015	89873.9876	395700.6257
3419	0.09488996278	89865.3359	395695.31
3420	0.09489044005	89863.49328	395685.8767
3421	0.09488702467	89862.93852	395685.7628
3422	0.09488216015	89848.11354	395623.104
3423	0.09488142957	89846.73882	395614.1896
3424	0.09487539684	89844.06602	395612.6934
3425	0.09486184926	89841.42465	395612.032
3426	0.0948575425	89827.73065	395594.1315
3427	0.09485118893	89810.64866	395574.1699
3428	0.09484733795	89771.13516	394139.6741
3429	0.09483247464	89767.80684	394138.8639
3430	0.09482812003	89766.19254	394138.5235
3431	0.09481833815	89761.7573	394135.5902
3432	0.09480809868	89758.72442	394133.9373
3433	0.09480882014	89758.72031	394133.8201
3434	0.09480086493	89752.64205	394129.354
3435	0.09479540502	89741.84066	394114.0854
3436	0.09479598209	89741.79897	394113.9358
3437	0.09479479221	89740.83585	394114.0599
3438	0.09478768471	89737.15966	394112.6227
3439	0.09478442443	89735.2179	394111.5496
3440	0.09476879705	89732.57824	394108.8196
3441	0.0947652356	89726.27789	394105.4069
3442	0.09476222692	89724.01896	394104.1898
3443	0.09476010166	89721.21589	394100.6346
3444	0.09475476186	89716.85637	394096.1739
3445	0.09474486382	89713.82983	394095.9052
3446	0.0947418479	89700.04863	394003.527
3447	0.09473716496	89695.44913	394004.4124
3448	0.09472881377	89691.35219	394003.6856
3449	0.09472631883	89681.74179	393923.0893
3450	0.09472477628	89679.32225	393922.4222
3451	0.09472243807	89677.86229	393921.0887
3452	0.09472058901	89673.65697	393891.4804
3453	0.09471621693	89666.48293	393883.7765
3454	0.09471522969	89662.69978	393880.1043
3455	0.09471424731	89660.67404	393878.5573
3456	0.09471217155	89658.61975	393877.9073
3457	0.09471139399	89657.14821	393877.2003
3458	0.09470527017	89655.10939	393876.7993
3459	0.0947026798	89651.87369	393875.5212
3460	0.09470113311	89649.54645	393874.3928
3461	0.09469444779	89632.5949	393798.237
3462	0.0946903715	89627.01545	393791.5349
3463	0.09468140293	89623.71249	393790.8742
3464	0.09466451352	89570.67176	393597.43
3465	0.09466184011	89568.86081	393595.7122
3466	0.09464956035	89566.20828	393594.8967
3467	0.09464166974	89563.7932	393594.4447
3468	0.09463791492	89562.73449	393594.0904
3469	0.0946368663	89560.30611	393586.9897
3470	0.09463528663	89558.38558	393582.5202
3471	0.09462932332	89546.61394	393568.1934
3472	0.09462017972	89523.79481	393472.718
3473	0.09461753608	89522.2376	393470.9048
3474	0.09461722412	89521.99562	393470.8147
3475	0.09461132817	89513.96825	393464.3608
3476	0.09460547361	89511.9977	393463.7913
3477	0.09460551795	89511.69782	393462.725
3478	0.09459893587	89494.38579	393387.5903
3479	0.09459636069	89484.55405	393356.7276
3480	0.09458945969	89479.49704	393355.262
3481	0.09458773869	89478.51181	393354.5316
3482	0.09457864265	89475.50419	393353.6825
3483	0.09457697602	89474.74097	393353.0655
3484	0.0945770677	89474.54565	393352.8221
3485	0.09457570477	89473.55947	393352.3376
3486	0.09457471819	89471.39871	393351.2188
3487	0.0945645875	89464.56399	393350.225
3488	0.0945566613	89460.60603	393348.5717
3489	0.09454275553	89453.66084	393346.7233
3490	0.09453933727	89448.04005	393299.9114
3491	0.09452876763	89443.28445	393298.467
3492	0.09452522924	89441.64457	393299.7642
3493	0.09452391064	89438.88133	393298.0067
3494	0.0945210735	89428.97685	393275.331
3495	0.09451695002	89428.288	393275.2319
3496	0.09451443224	89413.74102	393205.8529
3497	0.09450912728	89407.72696	393204.7337
3498	0.09449977446	89389.52092	393188.6523
3499	0.09449275343	89379.31342	393183.514
3500	0.09449164539	89369.11291	393099.4174
3501	0.09448786718	89366.31729	393098.1135
3502	0.09448045038	89329.45474	392899.4946
3503	0.09447277006	89324.80815	392895.4892
3504	0.09446645419	89313.59222	392876.5131
3505	0.09446460956	89310.1251	392874.7205
3506	0.09445608609	89307.08272	392874.2056
3507	0.09444725226	89298.38968	392870.6641
3508	0.0944414392	89293.79398	392868.6531
3509	0.094435906	89269.79556	392630.7886
3510	0.09443296282	89263.69289	392627.8061
3511	0.09442801909	89257.80641	392624.6387
3512	0.09442548614	89254.88307	392622.2788
3513	0.09441819724	89251.5841	392621.9616
3514	0.09441434539	89249.20447	392621.0628
3515	0.09441094425	89245.15794	392576.2818
3516	0.09439096644	89240.26497	392575.7443
3517	0.09437669173	89234.63857	392570.5219
3518	0.09436966177	89231.97342	392570.2051
3519	0.09436415896	89226.74089	392548.8631
3520	0.09433816012	89166.53619	392344.472
3521	0.09431281137	89161.98312	392343.2969
3522	0.0942948605	89157.39284	392342.3631
3523	0.09428000675	89152.6744	392339.9678
3524	0.09427305073	89145.42972	392312.035
3525	0.09426594852	89143.88176	392311.6284
3526	0.09426556059	89143.4823	392310.8159
3527	0.09425811852	89104.46318	392153.4059
3528	0.09425311203	89099.51924	392154.2797
3529	0.09424911673	89094.83152	392142.2534
3530	0.09424514446	89093.53155	392141.6904
3531	0.09423763433	89085.84392	392133.953
3532	0.09423533345	89084.30678	392133.13
3533	0.0942290954	89081.2371	392131.1733
3534	0.09422590655	89078.40949	392129.1463
3535	0.09421340073	89076.57629	392128.7857
3536	0.09420547486	89055.14337	392005.6846
3537	0.0942022654	89048.78851	391998.4501
3538	0.09419402158	89042.35547	391995.5987
3539	0.09419357744	89041.72897	391995.1404
3540	0.094183604	89030.86928	391967.9578
3541	0.09417717928	89029.40706	391967.4064
3542	0.09417482003	89026.22192	391967.2938
3543	0.09417405967	89025.33548	391966.7999
3544	0.09416871074	89018.36568	391945.2359
3545	0.09416676313	89009.19037	391923.397
3546	0.09415713584	88999.57454	391912.4093
3547	0.09415506861	88998.45455	391911.025
3548	0.09414809404	88996.9614	391910.5967
3549	0.09414516029	88996.24467	391910.4242
3550	0.09414325691	88992.78706	391906.1431
3551	0.09413730788	88988.72573	391905.2046
3552	0.09413325088	88987.07932	391903.3487
3553	0.09412418238	88984.19331	391901.6418
3554	0.09412091537	88980.37418	391900.6733
3555	0.0941092189	88977.69464	391898.9117
3556	0.09410973569	88977.65564	391898.7606
3557	0.09410489001	88974.79501	391897.1887
